singers,lyric,id,title
Hương Trà,,d9b8970d-a9d6-432d-bdc3-ca9bf01c7dc2,Một Bước Yêu Vạn Dặm Đau Cover
Lou Hoàng,Bài hát: Cảm Giác Lúc Ấy Sẽ Ra Sao (Acoustic Version) - Lou Hoàng  Nếu có lúc đôi ta phải nhìn lại Nếu có lúc yêu đương này nhạt phai Sẽ thế nào nếu chia tay Không muốn phải nuối tiếc  Sẽ có lúc không ai hiểu được mình Sẽ đến lúc không biết phải làm sao Nếu chia tay sẽ thế nào Bây giờ gặp mặt nhau biết nói câu gì  Cảm giác lúc ấy sẽ ra sao? Tự hỏi rằng sẽ khó thế nào? Tạm biệt người yêu trong hồi ức Tạm biệt tình yêu nơi tiềm thức  Đã bao nhiêu lần nếm cay đắng khi yêu Cảm giác lúc ấy sẽ ra sao? Cô đơn lên ngôi suốt bao đêm dài Tạm biệt người yêu thương nhiều nhất  Tạm biệt người mang bao phiền phức Đến con tim này Hay là ta mới yêu chưa kịp đậm sâu Nếu có lúc đôi ta phải nhìn lại  Nếu có lúc yêu đương này nhạt phai Sẽ thế nào nếu chia tay Không muốn phải lặng im Sẽ có lúc không ai hiểu được mình  Sẽ đến lúc không biết phải làm sao Nếu chia tay sẽ thế nào Bây giờ gặp mặt nhau biết nói câu gì Cảm giác lúc ấy sẽ ra sao?  Tự hỏi rằng sẽ khó thế nào? Tạm biệt người yêu trong hồi ức Tạm biệt tình yêu nơi tiềm thức Đã bao nhiêu lần nếm cay đắng khi yêu  Cảm giác lúc ấy sẽ ra sao? Cô đơn lên ngôi suốt bao đêm dài Tạm biệt người yêu thương nhiều nhất Tạm biệt người mang bao phiền phức  Đến con tim này Hay là ta mới yêu chưa kịp đậm sâu Cảm giác lúc ấy sẽ ra sao? Tự hỏi rằng sẽ khó thế nào?  Tạm biệt người yêu trong hồi ức Tạm biệt tình yêu nơi tiềm thức Đã bao nhiêu lần nếm cay đắng khi yêu Cảm giác lúc ấy sẽ ra sao?  Tự hỏi rằng sẽ khó thế nào? Tạm biệt người yêu trong hồi ức Tạm biệt tình yêu nơi tiềm thức Đã bao nhiêu lần  Nếm cay đắng khi yêu Cảm giác lúc ấy sẽ ra sao? Cô đơn theo suốt bao đêm dài Tạm biệt người yêu thương nhiều nhất  Tạm biệt người mang bao phiền phức Đến con tim này Hay là ta mới yêu chưa kịp đậm sâu ,91cfd4c3-4ad9-4917-877a-97fdb865f1a4,Cảm Giác Lúc Ấy Sẽ Ra Sao (Acoustic Version)
"Tiên Fami,Đoàn Minh Quân","Bài hát: Kết Thúc Chẳng Đẹp Như Bắt Đầu - Tiên Fami, Đoàn Minh Quân  Anh còn yêu bài ca em hát như ngày đầu? Em còn yêu vòng tay, sự mộc mạc nơi anh? Ta còn thương bờ vai nặng trĩu bao muộn phiền?  Khi mà ta dần lớn, cuộc đời chẳng an nhiên. Trưởng thành dành cho chung ta những lối đi. Một ngày anh buông đôi tay, em nào trách gì.  Đành lòng như thế, ta phải xa nhau Kết thúc đôi khi chẳng đẹp như bắt đầu. Anh rẽ đường riêng, em cũng hiểu cho anh Vì đôi lúc ta không thể đợi chờ. Dù rằng ta có mãi mãi xa nhau Hãy nhớ đến em trọn vẹn như phút đầu, anh à Mình đã trao nhau tất cả. Chỉ có quãng đời phía sau này Là không thể nào, không thể nào bên nhau.  QUÂN: Dù rằng ta có mãi mãi xa nhau Anh sẽ nhớ em trọn vẹn như phút đầu, em à Mình đã trao nhau tất cả Chỉ có nỗi buồn giữ trong lòng Là không thể nào, không thể nào bên nhau. ",b3ca83a2-4f97-49b3-9108-a9a7302b230e,Kết Thúc Chẳng Đẹp Như Bắt Đầu
Trần Đăng Quang,"Bài hát: Dẫu Có Ra Sao - Trần Đăng Quang  Anh! Đã từng nghĩ Sẽ không quan tâm một ai, sẽ không yêu em một ai nữa Và đã có lúc, anh đã từng đớn đau Và tập quên đi hết những yêu thương ở bên anh!  Từ khi gặp em, Anh lại như tìm thấy yêu thương Thật lòng anh đã nghĩ sẽ: không bao giờ yêu Thêm một lần nào đâu và thêm một người nào đâu Nhưng giờ đây anh chỉ muốn nói rằng "" anh nhớ em""  Dẫu có ra sao thì anh vẫn đợi vẫn chờ mình em Và dù biết rằng nếu có một ngày em bước đi- thì anh vẫn Vẫn giữ kỷ niệm này ở bên và hãy tin chắc rằng Anh sẽ luôn cố gắng và một điều duy nhất Anh muốn nói rằng ""anh yêu em""  Từ khi gặp em Anh lại như tìm thấy YÊU THƯƠNG Thật lòng anh đã nghĩ sẽ không bao giờ yêu Thêm một lần nào đâu và thêm một người nào đâu Nhưng giờ đây anh chỉ muốn nói ra rằng ""anh nhớ em""  Dẫu có ra sao thì anh vẫn đợi vẫn chờ mình em Và dù biết rằng nếu có một ngày em bước đi- thì anh vẫn Vẫn giữ kỷ niệm này ở bên và hãy tin chắc rằng Anh sẽ luôn cố gắng và một điều duy nhất Anh muốn nói rằng ""anh yêu em""  Ngay bây giờ, ngay giây phút này đây Anh ước gì em đang ở bên Để dành thời gian lắng nghe những điều anh nói ngay lúc này Hạnh phúc khi anh có em và những điều anh muốn nói là tất cả những gì Ở trong suy nghĩ của anh và trong thâm tâm của anh bấy lâu !!!!  Dẫu có ra sao thì anh vẫn đợi vẫn chờ mình em Và dù biết rằng nếu có một ngày em bước đi- thì anh vẫn Vẫn giữ kỷ niệm này ở bên, hãy tin chắc rằng Anh sẽ luôn cố gắng và một điều duy nhất Anh muốn nói rằng ""anh yêu em"" Và một điều duy nhất, Anh Muốn, Nói Ra Rằng: Anh Yêu Em  DẪU CÓ RA SAO THÌ ANH VẪN SẼ MÃI MÃI MÃI LUÔN YÊU EM!!! ",9f2dbcf9-b5fc-496c-8707-54794fa2193f,Dẫu Có Ra Sao
"Bùi Anh Tuấn,Hiền Hồ","Hỡi em yêu! Anh chỉ muốn nói 1 điều Lấy anh đi, để thôi đường về cô liêu Bên nhau sớm chiều  Thương nhau thật nhiều Và yêu như chưa từng yêu Hỡi anh yêu! Em cũng muốn nói 1 lời  Mình cưới nha anh Vì em chỉ cần anh thôi Yêu anh mất rồi Chưa bao giờ nguôi  Vì sinh ra để thành đôi Đừng ngại ngần gọi tên em đi Đừng ngại ngần gọi tên anh đi Đừng ngại ngần gọi tên nhau đi  Mình cưới nhau đi Chần chờ gì chồng ơi em đây Chần chờ gì vợ ơi anh đây Lời tuyệt vời nào hơn hôm nay  Mình cưới nhau ngay Yes i do Anh sẽ mãi là chồng của em Yes i do  Em sẽ mãi là vợ của anh Hôn nhau đi em còn chờ gì Hôn em đi anh còn chờ gì Từ nay về sau mình chung bước đi  Yes i do Anh yêu em hơn ngày đắm say Yes i do Em yêu anh trong từng phút giây  Yêu nhau đến mai về sau Yêu nhau đến khi bạc đầu Mình sẽ hạnh phúc suốt nơi đâu Chỉ cần có nhau. ",3b9baea2-9cb7-47a3-80cf-5bec33c48611,Cưới Nhau Đi (Yes I Do)
Đinh Uyên,"Bài hát: Rất Muốn Quay Đầu Nhìn Em - Đinh Uyên  Một hôm phố đông bao người qua Hàng cây lao xao dưới mây trời mùa hạ Nhìn theo bóng ai *** từ xa Thì ra người xưa yêu dấu đấy mà  Pre: Bước đi, chẳng ai gọi tên Từ đôi mắt như vô hồn vờ chưa từng *** Thời gian ơi ngừng trôi vài giây Để tôi kịp giấu giếm phút bối rối trước ánh mắt ấy  Chorus: Rất muốn quay đầu nhìn em Hỏi rằng anh ta có như em từng mơ? Ngày qua bên em viết thơ hay làm ngơ? Vì sao nhìn em lẻ loi sao thẫn thờ?  Chorus: Rất muốn quay đầu nhìn em Nhìn xem đôi môi cứ như cần được hôn Tình duyên năm xưa giá như không vùi chôn Thì bây giờ ta đâu sống khác với ước muốn  Cầm lên bức thư tay ngày xưa Tình yêu trong em vốn luôn là mập mờ Vì anh thích yêu như trẻ thơ Lòng em là mong ai khác tốt hơn.  Rap: Ok ok babe, anh biết là anh mãi không phải là người mà em ước mong Nhưng hãy nói anh nghe một điều rằng em vẫn chưa quên đi hết chuyện mình đúng không? Anh tự hỏi trong lòng rồi cũng thấy viễn vông Vì qua tất cả anh cũng chỉ là kẻ đứng sau trong bức hình thanh xuân mà em muốn xoá phông.  Nhìn lại xem tất cả những gì mà ta đã làm ra Anh nghĩ là hoa và quà của em vẫn còn thua xa Em không có cuộc sống xa hoa, nhưng mà anh vẫn đang cố xây nhà Còn em thì bước về phía người ta. ",fc97682a-cd22-41e7-8feb-078388c77c01,Rất Muốn Quay Đầu Nhìn Em
"Weeza,Machiot","Bài hát: Hôn Lên Trán Em - Weeza, Machiot  Một nụ hôn đậm sâu Một vòng tay khẽ ôm nhẹ Cứ như vậy thôi Trong đêm tối nỗi nhớ ùa về Chẳng chào nhau một câu Mà người vội đi mất đâu Chắc cũng vì anh đã quá hi vọng Một đoạn kết khác hơn  Thời tiết như đang lạnh dần Ngoài trời đổ cơn mưa nặng hạt Tia nắng ấm áp giờ đang ở đâu I never know  Giá như anh có thể nói một lời Xin lỗi khi ấy đừng cố chấp để em không phải khóc như vậy Rồi hôn nhẹ lên trán em Nếu như anh có thể gặp lại em Thì xin em hãy cho anh được nói ra rằng anh yêu em Nhiều đến thế nào  Món quà vẫn còn đây Gói bằng những đắm say Khẽ đưa tay giữ lấy Trong anh dường như quá đỗi yếu mềm  Anh cứ ngỡ rằng là Là hai chúng ta sẽ mãi thuộc về nhau Không chút lo toan người sẽ rời xa I never know  Giá như anh có thể nói một lời Xin lỗi khi ấy đừng cố chấp để em không phải khóc như vậy Rồi hôn nhẹ lên trán em Nếu như anh có thể gặp lại em Thì xin em hãy cho anh được nói ra rằng anh yêu em Nhiều đến thế nào  Anh muốn được một lần trở về với những đắm say Anh muốn quay trở lại ngày mùa đông tay nắm tay Anh muốn ôm lấy em và mặc kệ cả thế giới Anh muốn kể những câu chuyện về tình yêu chúng ta Sau tất cả hiểu lầm lại về chung một mái nhà Nhưng cũng chỉ là trong giấc mơ một mình anh thôi..  Giá như anh có thể nói một lời Xin lỗi khi ấy đừng cố chấp để em không phải khóc như vậy Rồi hôn nhẹ lên trán em Nếu như anh có thể gặp lại em Thì xin em hãy cho anh được nói ra rằng anh yêu em Nhiều đến thế nào ",439ea02d-590b-49a6-ae5a-0036d86706ab,Hôn Lên Trán Em
Jeny Tang,"Em Béo Thì Sao - Jeny Tang  Em béo thì sao? Ngày ngày trôi qua nhìn vào trong gương và tôi vẫn béo Lòng buồn nôn nao vì tôi vẫn chưa giảm được cân nào yeah Nhà nhà đi gym, người người đi gym tìm vòng eo 56 Ấy thế mà tôi vẫn đang ngồi đây ung dung hết dĩa cơm sườn. Một ngày qua đi bận rộn bao nhiêu nào con với cái Chợ vừa đi xong, chiều giờ tan ca đón con thì lại tắc đường Bụng thì kêu to, miệng đành kêu no để tìm đường cong chữ S sssssszzz Ấy thế mà cân vẫn không giảm đi một con số nào ...  Pre chorus: Qua phố đông không cần tìm tôi thấy ngay từ xa Anh nắm tay tôi dù bao con mắt nhìn ..  Chorus: Người ta cứ nói anh, trông đẹp trai và anh còn phong độ lắm Người ta cứ nói anh, đi cùng em nhìn trông thật không là tương xứng Người ta cứ nói anh, bao người sao lại yêu một người béo? Thì anh nhìn em cười âu yếm “EM BÉO THÌ SAO ? “  Em béo thì sao nào? Béo thì sao nào? Em béo thì sao? Béo thì sao nào?  Em biết rằng anh không bao giờ chê quá béo Nhưng thân hình em không còn như lúc đầu. Bao nhiêu thời gian em dành cho con thôi Nên bây giờ đây em biết rằng không quá muộn.  Rap: Béo đây không phải là em béo bệnh Béo này không làm mặt anh méo xệch Em không việc gì phải lo Dù có to hơn nữa thì tim anh dành để cho em Để cái bụng phải no Thì mới có cái dinh dưỡng nuôi con mình tròn vo Mặc ai nói ngả nói nghiêng Lòng anh cực vững, hơn kiềng ba chân bốn cẳng Anh chạy vào vợ anh vượt cạn, Anh tự hào Ôi con mình mũm mĩm chứ sao Hành mẹ mày tới 9 tháng mới thèm vang lời chào Con chúng ta đã chào đời Vợ anh không xứng với anh á ?? Không đời nào ! 2 con mắt nhìn thẳng và cằm hướng lên trời cao “May mà mình ko đẻ , béo tí cũng chả sao” ",d160af34-a547-45e7-bd58-ff5619aa082f,Em Béo Thì Sao
Khanh,"V1: Sao ái ân ta đang nồng say Mà bão giông kéo về đây, ngập chìm bao mộng mơ phút đầu Tình mình về đâu anh hỡi?  Hứa sẽ yêu em thật đậm sâu Mà nhớ thương nay nhạt màu Điều gì đau đớn hơn khi nhìn người đổi thay  Pre-chorus: Cô đơn bao vây lấy em Tổn thương nơi em ai thấu đây Niềm tin vỡ tan mất rồi Người mặc em lầm lũi, chơi vơi giữa nhớ thương, mặc con tim em yếu đuối dưới vực sâu, mà giờ người đang nơi đâu?  Chorus: Đừng lí do thêm làm chi nữa, toàn dối trá, chẳng dại khờ tin người nữa đâu Bao lời xin lỗi trở thành thói ***, em chẳng muốn nghe thêm từ anh Tới đây thôi, được rồi, đừng giải thích làm chi, mọi tan vỡ trong cuộc tình, chỉ xoay quanh một lí do, là hết yêu  V2: Sao ái ân ta đang nồng say Mà bão giông kéo về đây Điều gì đau đớn hơn khi nhìn người đổi thay  Pre-chorus: Cô đơn bao vây lấy em Tổn thương nơi em ai thấu đây Niềm tin vỡ tan mất rồi Người mặc em lầm lũi, chơi vơi giữa nhớ thương, mặc con tim em yếu đuối dưới vực sâu, mà giờ người đang nơi đâu?  Chorus: Đừng lí do thêm làm chi nữa, toàn dối trá, chẳng dại khờ tin người nữa đâu Bao lời xin lỗi trở thành thói ***, em chẳng muốn nghe thêm từ anh Tới đây thôi, được rồi, đừng giải thích làm chi, mọi tan vỡ trong cuộc tình, chỉ xoay quanh một lí do, là hết yêu ",75f53edb-6e9f-4885-a4a9-194c01cc507f,Hết Yêu
"K-ICM,Jang Nguyễn",,9b7b4bda-ef51-4618-b9a0-1594078473fd,Yêu Thương Không Là Mãi Mãi
Reddy (Hữu Duy),"Bài hát: Thương - Reddy (Hữu Duy)  Lại một đêm nữa trôi qua mà sao anh chẳng thức dậy Tìm về ngày xưa ngây dại, anh đau vì em biết mấy Ngày xưa đó cũng bởi chính em, vì em đã xa anh quá Anh nhớ hoài tháng năm buồn, người ơi sao nỡ biệt ly  Chorus: Bởi vì anh thương thương em thương lắm Nhớ gương mặt em bao đêm thức trắng Vắng em từ đây riêng mình anh cô đơn thở dài Và rồi em đi em đi xa mãi dấu chân về đâu ngày dài đã tắt Chỉ riêng mình anh lẻ loi chờ hoài trong đêm  ",7a65116c-23b1-446b-b85a-113e7d582b2a,Thương
"Sidie,Nho","Bài hát: Không Là Của Nhau - Sidie, Nho  Chắc có lẽ anh giờ đây đang bên ai đó rồi Đang làm gì? Đang đi đâu? Vui không khi không có em Ừ thì tình mình giờ đã kết thúc Em giờ đây vẫn lang thang nơi góc phố ta qua Oh no em lại quên mất rồi, chỉ.là nơi ta đã từng qua Chỉ là nơi từng của riêng ta Và rồi anh yêu ơi, chỉ còn mình em với đơn côi Một mình giăng kín hết lối đi Chẳng còn lại 1 ai hết Và yêu, mong anh sẽ luôn mình cười ... Từng bài nhạc mà anh viết Nơi nhịp thở mà anh biết Giờ em đã không còn nơi đây Hình bóng em đã xa theo làn mây Đó cũng là sự thật mà anh hiểu Từng nốt nhạc em tạo thành giai điệu Phím đàn em chơi giờ đây đã bám bụi Không thể nào tô sắc, vì chuyện tình xám tối  Nụ cười của em vào ban mai Và nó cứ mắc kẹt trong anh mãi Em quay đầu , và lặng lẽ bước đi trước Dòng thời gian vội chạy ngược, con đường này anh lạc bước Men rượu cũng không thể làm bạn Vì nó đâu giúp anh quên em mãi ? Kỉ niệm của ta chợt vụt tan Đến bao giờ vết thương mới phôi phai ",5bb08043-2461-4f39-9b69-45c981bddbb1,Không Là Của Nhau
Việt Athen,"Bài hát: Chẳng Sao Đâu - Việt Athen  Những cơn gió đang đến và lạnh hơn Trong đêm mưa cuối đông, Bước đi chậm dần, chỉ muốn dừng chân Cầu mong mưa cuốn hết nỗi ưu phiền Thời khắc hai ta không còn muốn ôm nhau thật chặt Dường như sắp đến... đây Nụ cười sao quá đắng cay  Prechords: Không quan tâm anh nữa sao? Mà lạnh lùng như thế ? Lời chia tay có lẽ là điều cần phải nói ra ... phải không?  Chorus: Chẳng sao đâu thật đấy Còn hơn yêu như thế này Chẳng sao đâu... Chúng ta đã không còn được là mình năm xưa Hạt mưa vẫn rơi, một mùa đông tái tê Ngậm nỗi cô đơn theo anh đi về  Ver 2: Không yêu anh em nói đi , người đừng lạnh lùng như thế Vì sao em không nói ra thật lòng, làm hai chúng ta chịu đựng tổn thương?  Chorus: Chẳng sao đâu...thật đấy Còn hơn yêu như thế này Chẳng sao đâu...chúng ta đã không còn là mình năm xưa Hạt mưa vẫn rơi, một mùa đông tái tê Hạnh phúc ấy đến đây đành phải ngủ quên  Bridge: Từ lâu anh biết cuộc tình mình đã hết rồi mà Đành thôi giữ lấy nỗi đau này một mình anh mang Buồn lắm nếu biết tháng năm về sau Tình yêu trao nhau sẽ không còn nữa Khi ánh dương trở về mọi thứ sẽ như cơn ngủ mê  Chorus: Thật buồn biết mấy...người ơi, thật ra anh đang dối lòng Người còn nhớ không? Chúng ta đã qua một chặng đường dài bên nhau, mưa vẫn rơi hoài Anh nghẹn ngào ôm đắng cay Vì hết hôm nay, đôi ta xa lạ Người cứ đi đi , anh không sao mà ",a52997a0-5255-49b1-b56d-894a52b74b29,Chẳng Sao Đâu
"2T,NDiên,Shenlongz","Bài hát: Thanh Xuân Là Anh - 2T, NDiên, Shenlongz  Em cô đơn bao lâu rồi Từ khi anh đến em mang cảm xúc lạ thường Anh như cơn gió nhẹ nhàng dịu êm Như ánh nắng sưởi ấm lòng em Này anh ơi biết không  Em dành tất cả thanh xuân chỉ muốn tìm anh Em dành tất cả thanh xuân chỉ muốn yêu anh Em ở đây mà anh còn loay hoay làm gì Yêu em đi, đâu cần phải nghĩ suy Hãy ôm chặt em và nói yêu em  Đừng để con tim em cứ phát điên lên vì anh Bởi vì yêu anh nên em chẳng ngại gì đâu Yêu anh thương anh bên anh mãi thôi Bae give me a change Loving you...loving you..  Thanh xuân của em giờ đây có anh Thanh xuân của em chỉ riêng mỗi anh Ta cùng yêu thôi Bên cạnh nhau thôi  I just wana say ... ây Yêu nhưng anh đâu hay ... bae Ngay giây phút nhìn lần đầu Anh chỉ muốn hai ta thật gần nhau Làm sao nói ra vì ta khoảng cách còn xa Dù đi lướt qua thì anh vẫn lén nhìn mà Nghĩ về em dù sáng tối, con tim anh thì bối rối Và mỗi khi đối diện thì anh vẫn còn ngập ngừng trên đôi môi Nhưng em nói lời yêu anh, anh chỉ sợ em trêu anh Thanh xuân giờ có em sớm mai thật trong lành Unbelievable Anh chẳng thể tin được Yêu mình không cầu kì Bên cạnh nhau thầm thì Real love with you and me Real love with you and me Nói cho nhau ta nghĩ gì, vì thanh xuân chỉ có một Đừng ngại ngùng mà yêu đi ",4228973a-f9fe-4f0d-b670-68397a34ef5d,Thanh Xuân Là Anh
"Soobin Hoàng Sơn,SlimV","Bài hát: Đã Đến Lúc - Soobin Hoàng Sơn, SlimV  Đứng bên kia thật lâu, dù đau. Đừng nói em đã nghĩ ra ra dần Con đường ta dở dang biết lê đôi chân về đâu Ohh!. Còn lại những bối dối. Ohh! Còn những nỗi nhớ. Chỉ biết oán trách bản thân Dửng dưng tìm đến bao nhiêu nỗi buồn Thu mình ngàn năm nữa biết đâu Thì mình sẽ chia rời... Because you know i Là dấu đi biết bao vết thương sâu còn vương vấn trong đầu. Because you know i Dừng lại thôi vì đau đớn cũng nén hết...  Đã... đến... lúc anh phải nhận ra Đằng sau lưng em là gì? Chỉ còn thứ dối trá là vì?? Đã... đến... lúc anh phải nhận ra Đằng sau anh chẳng còn gì Dù chỉ một chút ánh sáng thần kỳ... Ố Ohh!  Chỉ một đêm nay thôi đừng để giọt nước mắt kia rơi. ế..Ohhh! Và chỉ một đêm nay thôi đừng để giọt nước mắt kia rơi. ế..Ohhh!  Đứng bên kia nhìn thấy nhau,bước trên muôn ngàn nỗi đau Có lẽ anh nhìn thấu tâm can, người dối gian anh từng ngày Con đường ta dở dang, biết lê đôi chân về đâu Còn lại những bối dối. Ohh! Còn lại những nối nhớ. Chỉ biết oán trách bản thân dửng dưng tìm đến bao nhiêu nỗi buồn Thu mình ngàn năm nữa biết đâu... Thì mình sẽ chia rời... Because you know i Là dấu đi biết bao vết thương sâu còn vương vấn trong đầu. Because you know i Dừng lại thôi vì đau đớn cũng nén hết...  Đã... đến... lúc anh phải nhận ra Đằng sau lưng em là gì? Chỉ còn thứ dối trá là vì?? Đã... đến... lúc anh phải nhận ra Đằng sau anh chẳng còn gì Dù chỉ một chút ánh sáng thần kỳ... Ố Ohh!  Chỉ một đêm nay thôi đừng để giọt nước mắt kia rơi. ế..Ohhh! Và chỉ một đêm nay thôi đừng để giọt nước mắt kia rơi. ế..Ohhh! ",c18ab274-d90d-450e-90fa-514d023f7d36,Đã Đến Lúc
"Masta Trippy,Diệu Huyền","Bài hát: Ta Là Của Nhau - Masta Trippy, Diệu Huyền  Đôi ta như khi sinh ra ta đã là của nhau Đi bên nhau yêu thương mãi suốt chặng đường nhé Tuy ta không biết bao lâu, sẽ không biết bao lâu Nhưng chỉ cần hai ta vẫn biết ta đã là của nhau  Đã có những đêm anh và em cũng nhau mơ chung một con đường Cứ nắm tay nhau đi dù chỉ qua được ba mươi sáu phố phường Em sẽ luôn sưởi ấm cho anh vào đông Hà Nội đến khi anh chán trường Hãy cứ bên nhau và say bởi vì đôi ta vẫn còn thương Sáu giờ sáng e qua trở anh ăn phở bát đàn (nhá) Đi xong em dắt anh ăn nem nụi bên trong ngõ Ấu Triệu Em sẽ không ngại nếu anh nói yêu em vì đã là khẩu hiệu mỗi khi anh cần e sẽ luôn bên cạnh vì riêng anh e đã thấu hiểu Đến tối mát trời hai đứa cùng nhau chill trên tạ hiện Lỡ mà mưa xuống hai đứa ăn kem tràng tiền và ngồi dưới hiên Hà Nội đất chật người đông , yêu anh em chấp nhận gian khó để vượt biên Em cũng không giận dỗi nếu tháng này anh có hết lương vì biết tình cảm là thứ không mua bằng tiền Hồ Tây là nơi lý tưởng để anh và em tâm sự sau mỗi ngày dài Hay ta lên nghìn chín và bay cho đến tận ngày mai Anh ơi tình cảm ta trao nhau đâu phải ngày một ngày hai Chỉ cần anh nói yêu thì e sẽ luôn ở bên anh mãi mãi.  Đôi ta như khi sinh ra ta đã là của nhau Đi bên nhau yêu thương mãi suốt chặng đường nhé Tuy ta không biết bao lâu, sẽ không biết bao lâu Nhưng chỉ cần hai ta vẫn biết ta đã là của nhau  Em ơi thương đau quên hết đi Lúc này tuy anh chưa có gì Thanh xuân hai ta đừng cho free Mà yêu nhau thôi, yêu tiếp đi Còn chuyện ngày sau anh biết chết liền Trong ví của anh vẫn hay hết tiền Sau này giàu không vẫn chưa biết được Chắc tại thần tài chưa đến lượt Không phải tất cả nhưng tiền lại là Một vấn đề rất chi là lớn Không còn vất vả đi công tác xa Đôi ta lại tiến được gần kề hơn tốt nghiệp nước ngoài, lấy bằng rất khó Nhưng anh không ngại, nếu phải bán nó Để có tiền trà sữa ngày mai Gánh nặng vẫn đeo phủ đầy vai Dingtea Gongcha Royal hay là Tocotoco Đi khắp Hà Nội chỉ cần chung đôi vậy là được rồi không cần phải lo Anh biết hai ta cứ đi bên nhau là lại quên hết ngày đêm Một ngày không up story thôi mà nỗi nhớ lại đong đầy thêm Anh thấy trong mắt em là nốt, đẩy cho anh giai điệu bên tai Nghe như tim anh như đang rung động, và anh biết chẳng cần thêm ai Khi em đang vẫn ở trong tim Biết em là người anh mong tìm Kiếm người như em sao lại khó như anh xuống đáy bể mò kim  Đôi ta như khi sinh ra ta đã là của nhau Đi bên nhau yêu thương mãi suốt chặng đường nhé Tuy ta không biết bao lâu, sẽ không biết bao lâu Nhưng chỉ cần hai ta vẫn biết ta đã là của nhau ",387e35dd-9a0e-4327-ab3e-b707a645aff9,Ta Là Của Nhau
Jenbi Bio,Ngày xưa anh yêu một người Những không biết phải làm sao để họ hiểu lòng anh. Ngày xưa anh yêu một người người ấy cũng rất yêu anh Mình anh  Ngày xưa anh bước qua con đường trong thấy ai Nằm tay em sánh đôi Và con tim anh nát tan. Và anh chỉ biết lặng lẽ nhìn theo.  [ĐK:] Em cứ đi đi bên người em yêu anh không cần bận tâm. Em cứ đi đi bên người em yêu anh không cần quan tâm. Ngày xưa anh cứ nghĩ chuyện tình yêu như là cổ tích Những anh đâu ngờ muốn vàn trái ngang Đã mất em! ,ea7a6c1c-c87c-4034-b582-619cfa54ff17,Chúc Em Bên Người 2
Bé Hoài Anh,,ac98f4e8-1aa8-4dcb-a209-3865b43f5164,Xuân Về Cover
Bé Hoài Anh,,cd135019-19f8-4207-ad9f-9474aff18d05,Ngày Tết Việt Nam Cover
Rhy,,9e9b7397-23ba-4b5d-989a-72b377c6be15,Túy Âm Cover
Hà Đặng,,688f7ac5-805f-425c-962b-301983e659bb,Thời Gian Nhìn Lại
Trung Nhật Vocal,,ea511e09-1ce6-4a06-bf2b-6f380ce6061e,Dư Âm
MC Trường Giang Phạm,,e62e6964-d1b2-4fd5-a915-b6fbf8b3328b,Dẫu Biết Ta Có Nhau Cover
Thái Hoàng Trung,,6f5f2cb6-eb57-465a-8e22-bdea7eacde60,Hạnh Phúc Xuân Ngời
Huỳnh Trung Tiến,,e3fc4d84-e57d-41da-84a2-23d5e6e0f08c,Nếu Em Đi
Trịnh Đình Quang,,3f2a9515-2fad-4b73-ad0b-c3201141590f,Xin Một Lần Ngoại Lệ
